DATE,AGE_RANGE,AR_CASECOUNT,AR_TOTALPERCENT,NEW_ARCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
05-07-20,0-10 years,313,0.022205,9,0.1,1,0
05-07-20,11-20 years,883,0.062642,15,0.166667,1,0
05-07-20,21-30 years,2776,0.196935,23,0.255556,1,0
05-07-20,31-40 years,2691,0.190905,36,0.4,3,0
05-07-20,41-50 years,2502,0.177497,32,0.355556,9,-1
05-07-20,51-60 years,2281,0.161819,18,0.2,18,-1
05-07-20,61-70 years,1394,0.098893,13,0.144444,52,0
05-07-20,71-80 years,684,0.048524,8,0.088889,68,0
05-07-20,81+ years,425,0.030150,1,0.011111,84,0
05-07-20,Pending,147,0.010428,-65,-0.722222,0,0
05-08-20,0-10 years,322,0.022298,9,0.026087,1,0
05-08-20,11-20 years,916,0.063431,33,0.095652,1,0
05-08-20,21-30 years,2848,0.197216,72,0.208696,1,0
05-08-20,31-40 years,2766,0.191538,75,0.217391,3,0
05-08-20,41-50 years,2556,0.176996,54,0.156522,9,0
05-08-20,51-60 years,2335,0.161692,54,0.156522,18,0
05-08-20,61-70 years,1417,0.098123,23,0.066667,53,1
05-08-20,71-80 years,693,0.047988,9,0.026087,70,2
05-08-20,81+ years,427,0.029569,2,0.005797,85,1
05-08-20,Pending,161,0.011149,14,0.040580,0,0
05-09-20,0-10 years,340,0.023023,18,0.055046,1,0
05-09-20,11-20 years,942,0.063787,26,0.079511,1,0
05-09-20,21-30 years,2905,0.196709,57,0.174312,1,0
05-09-20,31-40 years,2839,0.19224,73,0.223242,3,0
05-09-20,41-50 years,2596,0.175785,40,0.122324,9,0
05-09-20,51-60 years,2377,0.160956,42,0.12844,18,0
05-09-20,61-70 years,1446,0.097914,29,0.088685,53,0
05-09-20,71-80 years,698,0.047264,5,0.015291,71,1
05-09-20,81+ years,441,0.029862,14,0.042813,85,0
05-09-20,Pending,184,0.012459,23,0.070336,0,0
05-10-20,0-10 years,348,0.023223,8,0.036866,1,0
05-10-20,11-20 years,969,0.064665,27,0.124424,1,0
05-10-20,21-30 years,2939,0.196129,34,0.156682,1,0
05-10-20,31-40 years,2886,0.192593,47,0.21659,3,0
05-10-20,41-50 years,2632,0.175642,36,0.165899,9,0
05-10-20,51-60 years,2402,0.160294,25,0.115207,18,0
05-10-20,61-70 years,1462,0.097564,16,0.073733,53,0
05-10-20,71-80 years,706,0.047114,8,0.036866,72,1
05-10-20,81+ years,445,0.029696,4,0.018433,85,0
05-10-20,Pending,196,0.013080,12,0.055300,0,0
05-11-20,0-10 years,363,0.023353,15,0.026834,1,0
05-11-20,11-20 years,993,0.063883,24,0.042934,1,0
05-11-20,21-30 years,3020,0.194287,81,0.144902,1,0
05-11-20,31-40 years,2953,0.189977,67,0.119857,3,0
05-11-20,41-50 years,2713,0.174537,81,0.144902,10,1
05-11-20,51-60 years,2435,0.156652,33,0.059034,19,1
05-11-20,61-70 years,1484,0.095471,22,0.039356,54,1
05-11-20,71-80 years,722,0.046449,16,0.028623,73,1
05-11-20,81+ years,455,0.029272,10,0.017889,89,4
05-11-20,Pending,406,0.026119,210,0.375671,0,0
05-12-20,0-10 years,379,0.023524,16,0.028269,1,0
05-12-20,11-20 years,1029,0.063869,36,0.063604,1,0
05-12-20,21-30 years,3154,0.195767,134,0.236749,1,0
05-12-20,31-40 years,3100,0.192415,147,0.259717,3,0
05-12-20,41-50 years,2816,0.174787,103,0.181979,12,2
05-12-20,51-60 years,2496,0.154987,61,0.107774,23,4
05-12-20,61-70 years,1508,0.093601,24,0.042403,57,3
05-12-20,71-80 years,733,0.045497,11,0.019435,74,1
05-12-20,81+ years,468,0.029048,13,0.022968,92,3
05-12-20,Pending,427,0.026504,21,0.037102,0,0
05-13-20,0-10 years,389,0.023763,10,0.038462,1,0
05-13-20,11-20 years,1048,0.064020,19,0.073077,1,0
05-13-20,21-30 years,3205,0.195785,51,0.196154,1,0
05-13-20,31-40 years,3165,0.193341,65,0.25,3,0
05-13-20,41-50 years,2871,0.175382,55,0.211538,14,2
05-13-20,51-60 years,2525,0.154246,29,0.111538,24,1
05-13-20,61-70 years,1522,0.092975,14,0.053846,58,1
05-13-20,71-80 years,737,0.045021,4,0.015385,77,3
05-13-20,81+ years,470,0.028711,2,0.007692,94,2
05-13-20,Pending,438,0.026756,11,0.042308,0,0
05-14-20,0-10 years,409,0.024492,20,0.06079,1,0
05-14-20,11-20 years,1087,0.065094,39,0.118541,1,0
05-14-20,21-30 years,3285,0.196718,80,0.243161,1,0
05-14-20,31-40 years,3227,0.193245,62,0.18845,3,0
05-14-20,41-50 years,2924,0.1751,53,0.161094,14,0
05-14-20,51-60 years,2563,0.153482,38,0.115502,26,2
05-14-20,61-70 years,1543,0.092401,21,0.063830,61,3
05-14-20,71-80 years,749,0.044853,12,0.036474,82,5
05-14-20,81+ years,475,0.028445,5,0.015198,98,4
05-14-20,Pending,437,0.026169,-1,-0.003040,0,0
05-15-20,0-10 years,422,0.024867,13,0.047970,1,0
05-15-20,11-20 years,1119,0.065940,32,0.118081,1,0
05-15-20,21-30 years,3325,0.195934,40,0.147601,1,0
05-15-20,31-40 years,3274,0.192929,47,0.173432,3,0
05-15-20,41-50 years,2961,0.174484,37,0.136531,14,0
05-15-20,51-60 years,2589,0.152563,26,0.095941,26,0
05-15-20,61-70 years,1551,0.091397,8,0.02952,61,0
05-15-20,71-80 years,755,0.04449,6,0.02214,85,3
05-15-20,81+ years,479,0.028226,4,0.01476,98,0
05-15-20,Pending,495,0.029169,58,0.214022,0,0
05-16-20,0-10 years,446,0.025798,24,0.075472,1,0
05-16-20,11-20 years,1158,0.066983,39,0.122642,1,0
05-16-20,21-30 years,3378,0.195396,53,0.166667,1,0
05-16-20,31-40 years,3339,0.19314,65,0.204403,3,0
05-16-20,41-50 years,3018,0.174572,57,0.179245,14,0
05-16-20,51-60 years,2619,0.151492,30,0.094340,26,0
05-16-20,61-70 years,1585,0.091682,34,0.106918,62,1
05-16-20,71-80 years,768,0.044424,13,0.040881,87,2
05-16-20,81+ years,481,0.027823,2,0.006289,100,2
05-16-20,Pending,496,0.02869,1,0.003145,0,0
05-17-20,0-10 years,449,0.025822,3,0.03,1,0
05-17-20,11-20 years,1165,0.067000,7,0.07,1,0
05-17-20,21-30 years,3409,0.196055,31,0.31,1,0
05-17-20,31-40 years,3358,0.193122,19,0.19,3,0
05-17-20,41-50 years,3030,0.174258,12,0.12,14,0
05-17-20,51-60 years,2635,0.151541,16,0.16,26,0
05-17-20,61-70 years,1588,0.091327,3,0.03,63,1
05-17-20,71-80 years,774,0.044513,6,0.06,87,0
05-17-20,81+ years,482,0.027720,1,0.01,102,2
05-17-20,Pending,498,0.028640,2,0.02,0,0
05-18-20,0-10 years,473,0.026262,24,0.038523,1,0
05-18-20,11-20 years,1231,0.068347,66,0.105939,1,0
05-18-20,21-30 years,3556,0.197435,147,0.235955,1,0
05-18-20,31-40 years,3506,0.194659,148,0.23756,3,0
05-18-20,41-50 years,3133,0.173949,103,0.165329,14,0
05-18-20,51-60 years,2713,0.15063,78,0.125201,27,1
05-18-20,61-70 years,1626,0.090278,38,0.060995,63,0
05-18-20,71-80 years,786,0.04364,12,0.019262,87,0
05-18-20,81+ years,491,0.027261,9,0.014446,104,2
05-18-20,Pending,496,0.027539,-2,-0.003210,0,0
05-19-20,0-10 years,501,0.027261,28,0.076294,1,0
05-19-20,11-20 years,1279,0.069594,48,0.13079,1,0
05-19-20,21-30 years,3651,0.198661,95,0.258856,1,0
05-19-20,31-40 years,3572,0.194363,66,0.179837,3,0
05-19-20,41-50 years,3191,0.173632,58,0.158038,14,0
05-19-20,51-60 years,2745,0.149363,32,0.087193,28,1
05-19-20,61-70 years,1658,0.090217,32,0.087193,63,0
05-19-20,71-80 years,793,0.043149,7,0.019074,89,2
05-19-20,81+ years,495,0.026934,4,0.010899,105,1
05-19-20,Pending,493,0.026826,-3,-0.008174,0,0
05-20-20,0-10 years,509,0.027466,8,0.051948,1,0
05-20-20,11-20 years,1299,0.070095,20,0.12987,1,0
05-20-20,21-30 years,3690,0.199115,39,0.253247,1,0
05-20-20,31-40 years,3612,0.194906,40,0.25974,3,0
05-20-20,41-50 years,3212,0.173322,21,0.136364,14,0
05-20-20,51-60 years,2753,0.148554,8,0.051948,27,-1
05-20-20,61-70 years,1666,0.089899,8,0.051948,66,3
05-20-20,71-80 years,800,0.043169,7,0.045455,89,0
05-20-20,81+ years,497,0.026818,2,0.012987,107,2
05-20-20,Pending,494,0.026657,1,0.006494,0,0
05-21-20,0-10 years,533,0.028110,24,0.055944,1,0
05-21-20,11-20 years,1337,0.070513,38,0.088578,1,0
05-21-20,21-30 years,3829,0.201941,139,0.324009,1,0
05-21-20,31-40 years,3708,0.195559,96,0.223776,3,0
05-21-20,41-50 years,3274,0.17267,62,0.144522,14,0
05-21-20,51-60 years,2785,0.14688,32,0.074592,28,1
05-21-20,61-70 years,1685,0.088867,19,0.044289,66,0
05-21-20,71-80 years,811,0.042772,11,0.025641,91,2
05-21-20,81+ years,522,0.027530,25,0.058275,108,1
05-21-20,Pending,477,0.025157,-17,-0.039627,0,0
05-22-20,0-10 years,557,0.028720,24,0.055427,1,0
05-22-20,11-20 years,1388,0.071569,51,0.117783,1,0
05-22-20,21-30 years,3914,0.201815,85,0.196305,1,0
05-22-20,31-40 years,3804,0.196143,96,0.221709,3,0
05-22-20,41-50 years,3337,0.172064,63,0.145497,14,0
05-22-20,51-60 years,2853,0.147107,68,0.157044,28,0
05-22-20,61-70 years,1709,0.08812,24,0.055427,66,0
05-22-20,71-80 years,829,0.042745,18,0.041570,92,1
05-22-20,81+ years,542,0.027947,20,0.046189,109,1
05-22-20,Pending,461,0.023770,-16,-0.036952,0,0
05-23-20,0-10 years,588,0.029713,31,0.078481,1,0
05-23-20,11-20 years,1430,0.072262,42,0.106329,1,0
05-23-20,21-30 years,3996,0.20193,82,0.207595,1,0
05-23-20,31-40 years,3892,0.196675,88,0.222785,3,0
05-23-20,41-50 years,3408,0.172217,71,0.179747,15,1
05-23-20,51-60 years,2885,0.145788,32,0.081013,30,2
05-23-20,61-70 years,1737,0.087776,28,0.070886,68,2
05-23-20,71-80 years,842,0.042549,13,0.032911,94,2
05-23-20,81+ years,550,0.027793,8,0.020253,116,7
05-23-20,Pending,461,0.023296,0,0,0,0
05-24-20,0-10 years,606,0.030082,18,0.050562,1,0
05-24-20,11-20 years,1474,0.073170,44,0.123596,1,0
05-24-20,21-30 years,4073,0.202184,77,0.216292,1,0
05-24-20,31-40 years,3971,0.197121,79,0.22191,3,0
05-24-20,41-50 years,3479,0.172698,71,0.199438,16,1
05-24-20,51-60 years,2918,0.14485,33,0.092697,30,0
05-24-20,61-70 years,1752,0.086969,15,0.042135,71,3
05-24-20,71-80 years,852,0.042293,10,0.028090,96,2
05-24-20,81+ years,564,0.027997,14,0.039326,117,1
05-24-20,Pending,456,0.022636,-5,-0.014045,0,0
05-25-20,0-10 years,635,0.030815,29,0.062771,1,0
05-25-20,11-20 years,1534,0.074441,60,0.12987,1,0
05-25-20,21-30 years,4174,0.202553,101,0.218615,1,0
05-25-20,31-40 years,4098,0.198864,127,0.274892,3,0
05-25-20,41-50 years,3534,0.171495,55,0.119048,16,0
05-25-20,51-60 years,2980,0.144611,62,0.134199,30,0
05-25-20,61-70 years,1769,0.085845,17,0.036797,72,1
05-25-20,71-80 years,858,0.041636,6,0.012987,96,0
05-25-20,81+ years,565,0.027418,1,0.002165,118,1
05-25-20,Pending,460,0.022323,4,0.008658,0,0
05-26-20,0-10 years,663,0.031624,28,0.078212,1,0
05-26-20,11-20 years,1572,0.074982,38,0.106145,1,0
05-26-20,21-30 years,4245,0.20248,71,0.198324,1,0
05-26-20,31-40 years,4183,0.199523,85,0.23743,3,0
05-26-20,41-50 years,3587,0.171095,53,0.148045,16,0
05-26-20,51-60 years,3032,0.144622,52,0.145251,31,1
05-26-20,61-70 years,1790,0.085380,21,0.058659,73,1
05-26-20,71-80 years,867,0.041355,9,0.025140,97,1
05-26-20,81+ years,570,0.027188,5,0.013966,120,2
05-26-20,Pending,456,0.021751,-4,-0.011173,0,0
05-27-20,0-10 years,692,0.032479,29,0.085044,1,0
05-27-20,11-20 years,1622,0.076129,50,0.146628,1,0
05-27-20,21-30 years,4309,0.202243,64,0.187683,1,0
05-27-20,31-40 years,4247,0.199334,64,0.187683,5,2
05-27-20,41-50 years,3631,0.170421,44,0.129032,16,0
05-27-20,51-60 years,3077,0.144419,45,0.131965,31,0
05-27-20,61-70 years,1812,0.085046,22,0.064516,76,3
05-27-20,71-80 years,881,0.041350,14,0.041056,100,3
05-27-20,81+ years,579,0.027175,9,0.026393,122,2
05-27-20,Pending,456,0.021402,0,0,0,0
05-28-20,0-10 years,720,0.033212,28,0.075067,1,0
05-28-20,11-20 years,1670,0.077033,48,0.128686,1,0
05-28-20,21-30 years,4382,0.202131,73,0.19571,1,0
05-28-20,31-40 years,4334,0.199917,87,0.233244,5,0
05-28-20,41-50 years,3707,0.170995,76,0.203753,17,1
05-28-20,51-60 years,3114,0.143641,37,0.099196,31,0
05-28-20,61-70 years,1836,0.084690,24,0.064343,77,1
05-28-20,71-80 years,890,0.041054,9,0.024129,100,0
05-28-20,81+ years,582,0.026846,3,0.008043,123,1
05-28-20,Pending,444,0.020481,-12,-0.032172,0,0
05-29-20,0-10 years,748,0.033869,28,0.068966,1,0
05-29-20,11-20 years,1721,0.077926,51,0.125616,1,0
05-29-20,21-30 years,4471,0.202445,89,0.219212,1,0
05-29-20,31-40 years,4435,0.200815,101,0.248768,5,0
05-29-20,41-50 years,3763,0.170387,56,0.137931,18,1
05-29-20,51-60 years,3161,0.143129,47,0.115764,31,0
05-29-20,61-70 years,1860,0.08422,24,0.059113,78,1
05-29-20,71-80 years,897,0.040616,7,0.017241,100,0
05-29-20,81+ years,587,0.026579,5,0.012315,125,2
05-29-20,Pending,442,0.020014,-2,-0.004926,0,0
05-30-20,0-10 years,775,0.034344,27,0.056133,1,0
05-30-20,11-20 years,1783,0.079013,62,0.128898,1,0
05-30-20,21-30 years,4597,0.203714,126,0.261954,1,0
05-30-20,31-40 years,4580,0.20296,145,0.301455,5,0
05-30-20,41-50 years,3860,0.171054,97,0.201663,18,0
05-30-20,51-60 years,3235,0.143357,74,0.153846,31,0
05-30-20,61-70 years,1895,0.083976,35,0.072765,78,0
05-30-20,71-80 years,916,0.040592,19,0.039501,102,2
05-30-20,81+ years,598,0.026500,11,0.022869,127,2
05-30-20,Pending,327,0.014491,-115,-0.239085,0,0
05-31-20,0-10 years,807,0.035078,32,0.072727,1,0
05-31-20,11-20 years,1836,0.079805,53,0.120455,1,0
05-31-20,21-30 years,4694,0.204034,97,0.220455,1,0
05-31-20,31-40 years,4661,0.202599,81,0.184091,5,0
05-31-20,41-50 years,3928,0.170738,68,0.154545,18,0
05-31-20,51-60 years,3291,0.14305,56,0.127273,31,0
05-31-20,61-70 years,1920,0.083456,25,0.056818,78,0
05-31-20,71-80 years,925,0.040207,9,0.020455,102,0
05-31-20,81+ years,615,0.026732,17,0.038636,127,0
05-31-20,Pending,329,0.014301,2,0.004545,0,0
06-01-20,0-10 years,850,0.036087,43,0.078467,1,0
06-01-20,11-20 years,1889,0.080199,53,0.096715,1,0
06-01-20,21-30 years,4791,0.203405,97,0.177007,1,0
06-01-20,31-40 years,4779,0.202895,118,0.215328,5,0
06-01-20,41-50 years,4023,0.170799,95,0.173358,19,1
06-01-20,51-60 years,3357,0.142524,66,0.120438,31,0
06-01-20,61-70 years,1952,0.082873,32,0.058394,78,0
06-01-20,71-80 years,945,0.040121,20,0.036496,103,1
06-01-20,81+ years,631,0.026790,16,0.029197,128,1
06-01-20,Pending,337,0.014308,8,0.014599,0,0
06-02-20,0-10 years,888,0.036431,38,0.046285,1,0
06-02-20,11-20 years,1949,0.079959,60,0.073082,1,0
06-02-20,21-30 years,5028,0.206277,237,0.288672,1,0
06-02-20,31-40 years,4969,0.203856,190,0.231425,5,0
06-02-20,41-50 years,4169,0.171036,146,0.177832,20,1
06-02-20,51-60 years,3448,0.141456,91,0.11084,33,2
06-02-20,61-70 years,1997,0.081928,45,0.054811,80,2
06-02-20,71-80 years,959,0.039344,14,0.017052,105,2
06-02-20,81+ years,636,0.026092,5,0.006090,135,7
06-02-20,Pending,332,0.013621,-5,-0.006090,0,0
06-03-20,0-10 years,909,0.036621,21,0.046980,1,0
06-03-20,11-20 years,1987,0.080050,38,0.085011,1,0
06-03-20,21-30 years,5153,0.207598,125,0.279642,1,0
06-03-20,31-40 years,5067,0.204133,98,0.219239,5,0
06-03-20,41-50 years,4239,0.170776,70,0.1566,21,1
06-03-20,51-60 years,3501,0.141044,53,0.118568,34,1
06-03-20,61-70 years,2026,0.081621,29,0.064877,80,0
06-03-20,71-80 years,974,0.039239,15,0.033557,109,4
06-03-20,81+ years,642,0.025864,6,0.013423,136,1
06-03-20,Pending,324,0.013053,-8,-0.017897,0,0
06-04-20,0-10 years,932,0.037102,23,0.077181,1,0
06-04-20,11-20 years,2023,0.080533,36,0.120805,1,0
06-04-20,21-30 years,5221,0.207842,68,0.228188,1,0
06-04-20,31-40 years,5111,0.203463,44,0.147651,6,1
06-04-20,41-50 years,4281,0.170422,42,0.14094,21,0
06-04-20,51-60 years,3542,0.141003,41,0.137584,34,0
06-04-20,61-70 years,2052,0.081688,26,0.087248,82,2
06-04-20,71-80 years,982,0.039092,8,0.026846,116,7
06-04-20,81+ years,650,0.025876,8,0.026846,139,3
06-04-20,Pending,326,0.012978,2,0.006711,0,0
06-05-20,0-10 years,968,0.037931,36,0.09,1,0
06-05-20,11-20 years,2078,0.081426,55,0.1375,1,0
06-05-20,21-30 years,5310,0.208072,89,0.2225,1,0
06-05-20,31-40 years,5198,0.203683,87,0.2175,8,2
06-05-20,41-50 years,4361,0.170886,80,0.2,21,0
06-05-20,51-60 years,3599,0.141027,57,0.1425,35,1
06-05-20,61-70 years,2077,0.081387,25,0.0625,83,1
06-05-20,71-80 years,994,0.038950,12,0.03,119,3
06-05-20,81+ years,661,0.025901,11,0.0275,139,0
06-05-20,Pending,274,0.010737,-52,-0.13,0,0
06-06-20,0-10 years,1001,0.038395,33,0.059891,1,0
06-06-20,11-20 years,2138,0.082007,60,0.108893,1,0
06-06-20,21-30 years,5420,0.207894,110,0.199637,2,1
06-06-20,31-40 years,5336,0.204672,138,0.250454,9,1
06-06-20,41-50 years,4453,0.170803,92,0.166969,21,0
06-06-20,51-60 years,3678,0.141076,79,0.143376,36,1
06-06-20,61-70 years,2101,0.080588,24,0.043557,84,1
06-06-20,71-80 years,1004,0.038510,10,0.018149,121,2
06-06-20,81+ years,670,0.025699,9,0.016334,142,3
06-06-20,Pending,270,0.010356,-4,-0.007260,0,0
06-07-20,0-10 years,1020,0.038664,19,0.061290,1,0
06-07-20,11-20 years,2170,0.082256,32,0.103226,1,0
06-07-20,21-30 years,5483,0.207839,63,0.203226,2,0
06-07-20,31-40 years,5388,0.204238,52,0.167742,9,0
06-07-20,41-50 years,4500,0.170577,47,0.151613,21,0
06-07-20,51-60 years,3713,0.140745,35,0.112903,36,0
06-07-20,61-70 years,2120,0.080361,19,0.061290,84,0
06-07-20,71-80 years,1027,0.038930,23,0.074194,122,1
06-07-20,81+ years,689,0.026117,19,0.061290,142,0
06-07-20,Pending,271,0.010273,1,0.003226,0,0
06-08-20,0-10 years,1060,0.039341,40,0.071048,1,0
06-08-20,11-20 years,2246,0.083358,76,0.134991,1,0
06-08-20,21-30 years,5613,0.208321,130,0.230906,2,0
06-08-20,31-40 years,5512,0.204572,124,0.220249,8,-1
06-08-20,41-50 years,4594,0.170502,94,0.166963,22,1
06-08-20,51-60 years,3772,0.139994,59,0.104796,36,0
06-08-20,61-70 years,2141,0.079461,21,0.037300,84,0
06-08-20,71-80 years,1045,0.038784,18,0.031972,124,2
06-08-20,81+ years,699,0.025943,10,0.017762,143,1
06-08-20,Pending,262,0.009724,-9,-0.015986,0,0
06-09-20,0-10 years,1101,0.039927,41,0.064976,1,0
06-09-20,11-20 years,2349,0.085186,103,0.163233,1,0
06-09-20,21-30 years,5793,0.210082,180,0.285261,2,0
06-09-20,31-40 years,5660,0.205258,148,0.234548,9,1
06-09-20,41-50 years,4693,0.17019,99,0.156894,22,0
06-09-20,51-60 years,3837,0.139148,65,0.103011,37,1
06-09-20,61-70 years,2175,0.078876,34,0.053883,86,2
06-09-20,71-80 years,1064,0.038586,19,0.030111,129,5
06-09-20,81+ years,702,0.025458,3,0.004754,148,5
06-09-20,Pending,201,0.007289,-61,-0.096672,0,0
06-10-20,0-10 years,1115,0.040009,14,0.047619,1,0
06-10-20,11-20 years,2377,0.085292,28,0.095238,1,0
06-10-20,21-30 years,5866,0.210485,73,0.248299,2,0
06-10-20,31-40 years,5753,0.20643,93,0.316327,9,0
06-10-20,41-50 years,4740,0.170081,47,0.159864,22,0
06-10-20,51-60 years,3868,0.138792,31,0.105442,37,0
06-10-20,61-70 years,2197,0.078833,22,0.074830,86,0
06-10-20,71-80 years,1079,0.038717,15,0.051020,129,0
06-10-20,81+ years,717,0.025728,15,0.051020,149,1
06-10-20,Pending,157,0.005633,-44,-0.14966,0,0
06-11-20,0-10 years,1149,0.040543,34,0.072187,1,0
06-11-20,11-20 years,2421,0.085427,44,0.093418,1,0
06-11-20,21-30 years,5992,0.211433,126,0.267516,2,0
06-11-20,31-40 years,5867,0.207022,114,0.242038,10,1
06-11-20,41-50 years,4838,0.170713,98,0.208068,21,-1
06-11-20,51-60 years,3921,0.138356,53,0.112527,37,0
06-11-20,61-70 years,2223,0.078440,26,0.055202,87,1
06-11-20,71-80 years,1092,0.038532,13,0.027601,131,2
06-11-20,81+ years,730,0.025759,13,0.027601,151,2
06-11-20,Pending,107,0.003776,-50,-0.106157,0,0
06-12-20,0-10 years,1202,0.041269,53,0.067430,1,0
06-12-20,11-20 years,2510,0.086177,89,0.113232,1,0
06-12-20,21-30 years,6154,0.211289,162,0.206107,3,1
06-12-20,31-40 years,6034,0.207169,167,0.212468,10,0
06-12-20,41-50 years,4966,0.170501,128,0.16285,22,1
06-12-20,51-60 years,4009,0.137643,88,0.111959,41,4
06-12-20,61-70 years,2275,0.078109,52,0.066158,94,7
06-12-20,71-80 years,1123,0.038557,31,0.03944,140,9
06-12-20,81+ years,741,0.025441,11,0.013995,156,5
06-12-20,Pending,112,0.003845,5,0.006361,0,0
06-13-20,0-10 years,1224,0.041434,22,0.053012,1,0
06-13-20,11-20 years,2551,0.086355,41,0.098795,1,0
06-13-20,21-30 years,6263,0.21201,109,0.262651,3,0
06-13-20,31-40 years,6142,0.207914,108,0.260241,10,0
06-13-20,41-50 years,5042,0.170678,76,0.183133,22,0
06-13-20,51-60 years,4068,0.137707,59,0.142169,41,0
06-13-20,61-70 years,2303,0.077959,28,0.067470,94,0
06-13-20,71-80 years,1142,0.038658,19,0.045783,142,2
06-13-20,81+ years,746,0.025253,5,0.012048,158,2
06-13-20,Pending,60,0.002031,-52,-0.125301,0,0
06-14-20,0-10 years,1289,0.042357,65,0.072952,1,0
06-14-20,11-20 years,2652,0.087145,101,0.113356,1,0
06-14-20,21-30 years,6480,0.212934,217,0.243547,3,0
06-14-20,31-40 years,6327,0.207906,185,0.207632,10,0
06-14-20,41-50 years,5185,0.17038,143,0.160494,23,1
06-14-20,51-60 years,4170,0.137027,102,0.114478,41,0
06-14-20,61-70 years,2352,0.077287,49,0.054994,94,0
06-14-20,71-80 years,1167,0.038348,25,0.028058,143,1
06-14-20,81+ years,753,0.024744,7,0.007856,159,1
06-14-20,Pending,57,0.001873,-3,-0.003367,0,0
06-15-20,0-10 years,1334,0.042811,45,0.061813,1,0
06-15-20,11-20 years,2740,0.087933,88,0.120879,1,0
06-15-20,21-30 years,6638,0.21303,158,0.217033,3,0
06-15-20,31-40 years,6505,0.208761,178,0.244505,10,0
06-15-20,41-50 years,5309,0.170379,124,0.17033,24,1
06-15-20,51-60 years,4246,0.136264,76,0.104396,42,1
06-15-20,61-70 years,2385,0.076540,33,0.045330,96,2
06-15-20,71-80 years,1181,0.037901,14,0.019231,146,3
06-15-20,81+ years,764,0.024519,11,0.015110,160,1
06-15-20,Pending,58,0.001861,1,0.001374,0,0
06-16-20,0-10 years,1391,0.043701,57,0.085075,1,0
06-16-20,11-20 years,2819,0.088564,79,0.11791,1,0
06-16-20,21-30 years,6779,0.212975,141,0.210448,3,0
06-16-20,31-40 years,6646,0.208797,141,0.210448,11,1
06-16-20,41-50 years,5420,0.17028,111,0.165672,24,0
06-16-20,51-60 years,4317,0.135627,71,0.10597,45,3
06-16-20,61-70 years,2434,0.076469,49,0.073134,96,0
06-16-20,71-80 years,1198,0.037637,17,0.025373,149,3
06-16-20,81+ years,770,0.024191,6,0.008955,163,3
06-16-20,Pending,56,0.001759,-2,-0.002985,0,0
06-17-20,0-10 years,1397,0.043462,6,0.019169,2,1
06-17-20,11-20 years,2863,0.089071,44,0.140575,1,0
06-17-20,21-30 years,6860,0.213421,81,0.258786,4,1
06-17-20,31-40 years,6702,0.208506,56,0.178914,10,-1
06-17-20,41-50 years,5477,0.170395,57,0.182109,24,0
06-17-20,51-60 years,4349,0.135302,32,0.102236,46,1
06-17-20,61-70 years,2452,0.076284,18,0.057508,96,0
06-17-20,71-80 years,1207,0.037551,9,0.028754,151,2
06-17-20,81+ years,781,0.024298,11,0.035144,163,0
06-17-20,Pending,55,0.001711,-1,-0.003195,0,0
06-18-20,0-10 years,1441,0.043894,44,0.064140,2,0
06-18-20,11-20 years,2944,0.089677,81,0.118076,1,0
06-18-20,21-30 years,7004,0.213348,144,0.209913,4,0
06-18-20,31-40 years,6819,0.207713,117,0.170554,10,0
06-18-20,41-50 years,5596,0.170459,119,0.173469,25,1
06-18-20,51-60 years,4432,0.135003,83,0.120991,46,0
06-18-20,61-70 years,2493,0.075939,41,0.059767,101,5
06-18-20,71-80 years,1240,0.037771,33,0.048105,153,2
06-18-20,81+ years,805,0.024521,24,0.034985,167,4
06-18-20,Pending,55,0.001675,0,0,0,0
06-19-20,0-10 years,1512,0.044448,71,0.059764,2,0
06-19-20,11-20 years,3094,0.090955,150,0.126263,1,0
06-19-20,21-30 years,7258,0.213364,254,0.213805,4,0
06-19-20,31-40 years,7067,0.207749,248,0.208754,11,1
06-19-20,41-50 years,5792,0.170268,196,0.164983,25,0
06-19-20,51-60 years,4574,0.134462,142,0.119529,46,0
06-19-20,61-70 years,2563,0.075345,70,0.058923,103,2
06-19-20,71-80 years,1280,0.037628,40,0.033670,156,3
06-19-20,81+ years,816,0.023988,11,0.009259,167,0
06-19-20,Pending,61,0.001793,6,0.005051,0,0
06-20-20,0-10 years,1542,0.044766,30,0.069930,2,0
06-20-20,11-20 years,3145,0.091302,51,0.118881,1,0
06-20-20,21-30 years,7350,0.213377,92,0.214452,4,0
06-20-20,31-40 years,7150,0.207571,83,0.193473,10,-1
06-20-20,41-50 years,5853,0.169918,61,0.142191,25,0
06-20-20,51-60 years,4635,0.134558,61,0.142191,47,1
06-20-20,61-70 years,2593,0.075277,30,0.069930,104,1
06-20-20,71-80 years,1294,0.037566,14,0.032634,159,3
06-20-20,81+ years,823,0.023892,7,0.016317,172,5
06-20-20,Pending,61,0.001771,0,0,0,0
06-21-20,0-10 years,1584,0.045126,42,0.064024,2,0
06-21-20,11-20 years,3223,0.091818,78,0.118902,1,0
06-21-20,21-30 years,7502,0.21372,152,0.231707,4,0
06-21-20,31-40 years,7267,0.207025,117,0.178354,10,0
06-21-20,41-50 years,5957,0.169705,104,0.158537,25,0
06-21-20,51-60 years,4712,0.134237,77,0.117378,47,0
06-21-20,61-70 years,2626,0.074811,33,0.050305,105,1
