date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-03-27,47185,47185,1,0,,,,,,,,,,,,,,
2020-03-27,47187,47187,91,21,,,,,,,,,,,,,,
2020-03-27,47145,47145,1,0,,,,,,,,,,,,,,
2020-03-27,47103,47103,1,0,,,,,,,,,,,,,,
2020-03-27,47105,47105,6,0,,,,,,,,,,,,,,
2020-03-27,47093,47093,31,5,,,,,,,,,,,,,,
2020-03-27,47101,47101,2,0,,,,,,,,,,,,,,
2020-03-27,47001,47001,4,1,,,,,,,,,,,,,,
2020-03-27,47003,47003,1,0,,,,,,,,,,,,,,
2020-03-27,47005,47005,2,1,,,,,,,,,,,,,,
2020-03-27,47009,47009,6,2,,,,,,,,,,,,,,
2020-03-27,47011,47011,6,1,,,,,,,,,,,,,,
2020-03-27,47013,47013,4,2,,,,,,,,,,,,,,
2020-03-27,47017,47017,4,1,,,,,,,,,,,,,,
2020-03-27,47021,47021,7,0,,,,,,,,,,,,,,
2020-03-27,47023,47023,2,0,,,,,,,,,,,,,,
2020-03-27,47025,47025,2,0,,,,,,,,,,,,,,
2020-03-27,47029,47029,1,0,,,,,,,,,,,,,,
2020-03-27,47035,47035,6,0,,,,,,,,,,,,,,
2020-03-27,47037,47037,216,13,,,,,,,,,,,,,,
2020-03-27,47015,47015,2,1,,,,,,,,,,,,,,
2020-03-27,47043,47043,9,2,,,,,,,,,,,,,,
2020-03-27,47089,47089,5,1,,,,,,,,,,,,,,
2020-03-27,47041,47041,3,1,,,,,,,,,,,,,,
2020-03-27,47083,47083,2,0,,,,,,,,,,,,,,
2020-03-27,47073,47073,2,1,,,,,,,,,,,,,,
2020-03-27,47071,47071,1,0,,,,,,,,,,,,,,
2020-03-27,47063,47063,2,0,,,,,,,,,,,,,,
2020-03-27,47065,47065,30,2,,,,,,,,,,,,,,
2020-03-27,47059,47059,8,0,,,,,,,,,,,,,,
2020-03-27,47053,47053,2,0,,,,,,,,,,,,,,
2020-03-27,47051,47051,3,0,,,,,,,,,,,,,,
2020-03-27,47047,47047,3,0,,,,,,,,,,,,,,
2020-03-27,47045,47045,3,0,,,,,,,,,,,,,,
2020-03-27,47061,47061,1,0,,,,,,,,,,,,,,
2020-03-28,47141,47141,17,4,,,,,,,,,,,,,,
2020-03-28,,47OOS,148,7,,,,,,,,,,,,,,
2020-03-28,47135,47135,2,0,,,,,,,,,,,,,,
2020-03-28,,47PEN,162,-10,,,,,,,,,,,,,,
2020-03-28,47133,47133,2,1,,,,,,,,,,,,,,
2020-03-28,47129,47129,1,,,,,,,,,,,,,,,
2020-03-28,47113,47113,3,0,,,,,,,,,,,,,,
2020-03-28,47123,47123,3,1,,,,,,,,,,,,,,
2020-03-28,47121,47121,1,0,,,,,,,,,,,,,,
2020-03-28,47119,47119,8,1,,,,,,,,,,,,,,
2020-03-28,47115,47115,4,2,,,,,,,,,,,,,,
2020-03-28,47111,47111,2,1,,,,,,,,,,,,,,
2020-03-28,47145,47145,1,0,,,,,,,,,,,,,,
2020-03-28,47125,47125,11,2,,,,,,,,,,,,,,
2020-03-28,47147,47147,23,1,,,,,,,,,,,,,,
2020-03-28,47187,47187,95,4,,,,,,,,,,,,,,
2020-03-28,47151,47151,2,0,,,,,,,,,,,,,,
2020-03-28,47105,47105,6,0,,,,,,,,,,,,,,
2020-03-28,47189,47189,20,0,,,,,,,,,,,,,,
2020-03-28,47185,47185,1,0,,,,,,,,,,,,,,
2020-03-28,47183,47183,1,0,,,,,,,,,,,,,,
2020-03-28,47179,47179,14,4,,,,,,,,,,,,,,
2020-03-28,47173,47173,1,,,,,,,,,,,,,,,
2020-03-28,47149,47149,46,7,,,,,,,,,,,,,,
2020-03-28,47171,47171,1,0,,,,,,,,,,,,,,
2020-03-28,47167,47167,11,1,,,,,,,,,,,,,,
2020-03-28,47165,47165,82,24,,,,,,,,,,,,,,
2020-03-28,47163,47163,6,0,,,,,,,,,,,,,,
2020-03-28,47159,47159,1,0,,,,,,,,,,,,,,
2020-03-28,47157,47157,269,68,,,,,,,,,,,,,,
2020-03-28,47155,47155,6,0,,,,,,,,,,,,,,
2020-03-28,47169,47169,1,,,,,,,,,,,,,,,
2020-03-28,47103,47103,1,0,,,,,,,,,,,,,,
2020-03-28,47107,47107,3,0,,,,,,,,,,,,,,
2020-03-28,47093,47093,33,2,,,,,,,,,,,,,,
2020-03-28,47035,47035,6,0,,,,,,,,,,,,,,
2020-03-28,47029,47029,1,0,,,,,,,,,,,,,,
2020-03-28,47025,47025,2,0,,,,,,,,,,,,,,
2020-03-28,47023,47023,2,0,,,,,,,,,,,,,,
2020-03-28,47021,47021,7,0,,,,,,,,,,,,,,
2020-03-28,47019,47019,1,,,,,,,,,,,,,,,
2020-03-28,47037,47037,243,27,,,,,,,,,,,,,,
2020-03-28,47015,47015,3,1,,,,,,,,,,,,,,
2020-03-28,47011,47011,5,-1,,,,,,,,,,,,,,
2020-03-28,47009,47009,9,3,,,,,,,,,,,,,,
2020-03-28,47007,47007,2,,,,,,,,,,,,,,,
2020-03-28,47005,47005,3,1,,,,,,,,,,,,,,
2020-03-28,47003,47003,1,0,,,,,,,,,,,,,,
2020-03-28,47001,47001,5,1,,,,,,,,,,,,,,
2020-03-28,47013,47013,4,0,,,,,,,,,,,,,,
2020-03-28,47041,47041,3,0,,,,,,,,,,,,,,
2020-03-28,47017,47017,4,0,,,,,,,,,,,,,,
2020-03-28,47045,47045,3,0,,,,,,,,,,,,,,
2020-03-28,47043,47043,11,2,,,,,,,,,,,,,,
2020-03-28,47091,47091,1,,,,,,,,,,,,,,,
2020-03-28,47089,47089,5,0,,,,,,,,,,,,,,
2020-03-28,47083,47083,2,0,,,,,,,,,,,,,,
2020-03-28,47073,47073,2,0,,,,,,,,,,,,,,
2020-03-28,47101,47101,2,0,,,,,,,,,,,,,,
2020-03-28,47069,47069,1,,,,,,,,,,,,,,,
2020-03-28,47071,47071,1,0,,,,,,,,,,,,,,
2020-03-28,47063,47063,2,0,,,,,,,,,,,,,,
2020-03-28,47061,47061,2,1,,,,,,,,,,,,,,
2020-03-28,47059,47059,8,0,,,,,,,,,,,,,,
2020-03-28,47053,47053,2,0,,,,,,,,,,,,,,
2020-03-28,47051,47051,3,0,,,,,,,,,,,,,,
2020-03-28,47047,47047,4,1,,,,,,,,,,,,,,
2020-03-28,47065,47065,35,5,,,,,,,,,,,,,,
2020-03-29,47135,47135,2,0,,,,,,,,,,,,,,
2020-03-29,47129,47129,1,0,,,,,,,,,,,,,,
2020-03-29,,47PEN,191,29,,,,,,,,,,,,,,
2020-03-29,47133,47133,2,0,,,,,,,,,,,,,,
2020-03-29,,47OOS,150,2,,,,,,,,,,,,,,
2020-03-29,47131,47131,1,,,,,,,,,,,,,,,
2020-03-29,47125,47125,13,2,,,,,,,,,,,,,,
2020-03-29,47111,47111,3,1,,,,,,,,,,,,,,
2020-03-29,47121,47121,1,0,,,,,,,,,,,,,,
2020-03-29,47109,47109,1,,,,,,,,,,,,,,,
2020-03-29,47107,47107,3,0,,,,,,,,,,,,,,
2020-03-29,47119,47119,8,0,,,,,,,,,,,,,,
2020-03-29,47115,47115,5,1,,,,,,,,,,,,,,
2020-03-29,47113,47113,3,0,,,,,,,,,,,,,,
2020-03-29,47141,47141,17,0,,,,,,,,,,,,,,
2020-03-29,47123,47123,3,0,,,,,,,,,,,,,,
2020-03-29,47145,47145,2,1,,,,,,,,,,,,,,
2020-03-29,47189,47189,27,7,,,,,,,,,,,,,,
2020-03-29,47149,47149,48,2,,,,,,,,,,,,,,
2020-03-29,47103,47103,1,0,,,,,,,,,,,,,,
2020-03-29,47187,47187,101,6,,,,,,,,,,,,,,
2020-03-29,47185,47185,1,0,,,,,,,,,,,,,,
2020-03-29,47183,47183,1,0,,,,,,,,,,,,,,
2020-03-29,47179,47179,14,0,,,,,,,,,,,,,,
2020-03-29,47173,47173,1,0,,,,,,,,,,,,,,
2020-03-29,47171,47171,1,0,,,,,,,,,,,,,,
2020-03-29,47169,47169,1,0,,,,,,,,,,,,,,
2020-03-29,47167,47167,15,4,,,,,,,,,,,,,,
2020-03-29,47165,47165,93,11,,,,,,,,,,,,,,
2020-03-29,47163,47163,8,2,,,,,,,,,,,,,,
2020-03-29,47159,47159,1,0,,,,,,,,,,,,,,
2020-03-29,47157,47157,313,44,,,,,,,,,,,,,,
2020-03-29,47155,47155,6,0,,,,,,,,,,,,,,
2020-03-29,47151,47151,2,0,,,,,,,,,,,,,,
2020-03-29,47147,47147,25,2,,,,,,,,,,,,,,
2020-03-29,47101,47101,2,0,,,,,,,,,,,,,,
2020-03-29,47105,47105,8,2,,,,,,,,,,,,,,
2020-03-29,47091,47091,2,1,,,,,,,,,,,,,,
2020-03-29,47031,47031,1,,,,,,,,,,,,,,,
2020-03-29,47029,47029,1,0,,,,,,,,,,,,,,
2020-03-29,47025,47025,2,0,,,,,,,,,,,,,,
2020-03-29,47023,47023,2,0,,,,,,,,,,,,,,
2020-03-29,47021,47021,8,1,,,,,,,,,,,,,,
2020-03-29,47017,47017,5,1,,,,,,,,,,,,,,
2020-03-29,47015,47015,2,-1,,,,,,,,,,,,,,
2020-03-29,47013,47013,4,0,,,,,,,,,,,,,,
2020-03-29,47011,47011,8,3,,,,,,,,,,,,,,
2020-03-29,47009,47009,9,0,,,,,,,,,,,,,,
2020-03-29,47007,47007,2,0,,,,,,,,,,,,,,
2020-03-29,47005,47005,3,0,,,,,,,,,,,,,,
2020-03-29,47003,47003,1,0,,,,,,,,,,,,,,
2020-03-29,47001,47001,6,1,,,,,,,,,,,,,,
2020-03-29,47093,47093,38,5,,,,,,,,,,,,,,
2020-03-29,47035,47035,9,3,,,,,,,,,,,,,,
2020-03-29,47037,47037,260,17,,,,,,,,,,,,,,
2020-03-29,47019,47019,1,0,,,,,,,,,,,,,,
2020-03-29,47043,47043,11,0,,,,,,,,,,,,,,
2020-03-29,47041,47041,3,0,,,,,,,,,,,,,,
2020-03-29,47089,47089,5,0,,,,,,,,,,,,,,
2020-03-29,47083,47083,2,0,,,,,,,,,,,,,,
2020-03-29,47079,47079,1,,,,,,,,,,,,,,,
2020-03-29,47075,47075,2,,,,,,,,,,,,,,,
2020-03-29,47071,47071,1,0,,,,,,,,,,,,,,
2020-03-29,47069,47069,1,0,,,,,,,,,,,,,,
2020-03-29,47065,47065,35,0,,,,,,,,,,,,,,
2020-03-29,47073,47073,2,0,,,,,,,,,,,,,,
2020-03-29,47061,47061,2,0,,,,,,,,,,,,,,
2020-03-29,47059,47059,9,1,,,,,,,,,,,,,,
2020-03-29,47053,47053,3,1,,,,,,,,,,,,,,
2020-03-29,47051,47051,6,3,,,,,,,,,,,,,,
2020-03-29,47047,47047,10,6,,,,,,,,,,,,,,
2020-03-29,47045,47045,3,0,,,,,,,,,,,,,,
2020-03-29,47063,47063,2,0,,,,,,,,,,,,,,
2020-03-30,47135,47135,2,0,,,,,,,,,,,,,,
2020-03-30,47125,47125,13,0,,,,,,,,,,,,,,
2020-03-30,,47PEN,101,-90,,,,,,,,,,,,,,
2020-03-30,47133,47133,2,0,,,,,,,,,,,,,,
2020-03-30,,47OOS,192,42,,,,,,,,,,,,,,
2020-03-30,47131,47131,1,0,,,,,,,,,,,,,,
2020-03-30,47129,47129,1,0,,,,,,,,,,,,,,
2020-03-30,47123,47123,3,0,,,,,,,,,,,,,,
2020-03-30,47113,47113,5,2,,,,,,,,,,,,,,
2020-03-30,47109,47109,1,0,,,,,,,,,,,,,,
2020-03-30,47107,47107,3,0,,,,,,,,,,,,,,
2020-03-30,47119,47119,11,3,,,,,,,,,,,,,,
2020-03-30,47117,47117,1,,,,,,,,,,,,,,,
2020-03-30,47115,47115,6,1,,,,,,,,,,,,,,
2020-03-30,47111,47111,3,0,,,,,,,,,,,,,,
2020-03-30,47141,47141,24,7,,,,,,,,,,,,,,
2020-03-30,47121,47121,1,0,,,,,,,,,,,,,,
2020-03-30,47145,47145,2,0,,,,,,,,,,,,,,
2020-03-30,47187,47187,111,10,,,,,,,,,,,,,,
2020-03-30,47149,47149,57,9,,,,,,,,,,,,,,
2020-03-30,47105,47105,8,0,,,,,,,,,,,,,,
2020-03-30,47189,47189,32,5,,,,,,,,,,,,,,
2020-03-30,47185,47185,1,0,,,,,,,,,,,,,,
2020-03-30,47183,47183,1,0,,,,,,,,,,,,,,
2020-03-30,47181,47181,1,,,,,,,,,,,,,,,
2020-03-30,47179,47179,14,0,,,,,,,,,,,,,,
2020-03-30,47177,47177,1,,,,,,,,,,,,,,,
2020-03-30,47173,47173,1,0,,,,,,,,,,,,,,
2020-03-30,47171,47171,1,0,,,,,,,,,,,,,,
2020-03-30,47169,47169,3,2,,,,,,,,,,,,,,
2020-03-30,47167,47167,16,1,,,,,,,,,,,,,,
2020-03-30,47165,47165,164,71,,,,,,,,,,,,,,
2020-03-30,47163,47163,11,3,,,,,,,,,,,,,,
2020-03-30,47159,47159,1,0,,,,,,,,,,,,,,
2020-03-30,47157,47157,396,83,,,,,,,,,,,,,,
2020-03-30,47155,47155,7,1,,,,,,,,,,,,,,
2020-03-30,47151,47151,2,0,,,,,,,,,,,,,,
2020-03-30,47147,47147,27,2,,,,,,,,,,,,,,
2020-03-30,47103,47103,1,0,,,,,,,,,,,,,,
2020-03-30,47019,47019,1,0,,,,,,,,,,,,,,
2020-03-30,47099,47099,2,,,,,,,,,,,,,,,
2020-03-30,47037,47037,364,104,,,,,,,,,,,,,,
2020-03-30,47035,47035,11,2,,,,,,,,,,,,,,
2020-03-30,47031,47031,1,0,,,,,,,,,,,,,,
2020-03-30,47029,47029,1,0,,,,,,,,,,,,,,
2020-03-30,47025,47025,2,0,,,,,,,,,,,,,,
2020-03-30,47023,47023,3,1,,,,,,,,,,,,,,
2020-03-30,47021,47021,8,0,,,,,,,,,,,,,,
2020-03-30,47041,47041,4,1,,,,,,,,,,,,,,
2020-03-30,47015,47015,2,0,,,,,,,,,,,,,,
2020-03-30,47011,47011,9,1,,,,,,,,,,,,,,
2020-03-30,47009,47009,10,1,,,,,,,,,,,,,,
2020-03-30,47007,47007,2,0,,,,,,,,,,,,,,
2020-03-30,47005,47005,3,0,,,,,,,,,,,,,,
2020-03-30,47003,47003,1,0,,,,,,,,,,,,,,
2020-03-30,47001,47001,9,3,,,,,,,,,,,,,,
2020-03-30,47101,47101,2,0,,,,,,,,,,,,,,
2020-03-30,47013,47013,4,0,,,,,,,,,,,,,,
2020-03-30,47043,47043,12,1,,,,,,,,,,,,,,
2020-03-30,47017,47017,5,0,,,,,,,,,,,,,,
2020-03-30,47047,47047,10,0,,,,,,,,,,,,,,
2020-03-30,47093,47093,52,14,,,,,,,,,,,,,,
2020-03-30,47045,47045,3,0,,,,,,,,,,,,,,
2020-03-30,47091,47091,2,0,,,,,,,,,,,,,,
2020-03-30,47089,47089,5,0,,,,,,,,,,,,,,
2020-03-30,47083,47083,1,-1,,,,,,,,,,,,,,
2020-03-30,47079,47079,1,0,,,,,,,,,,,,,,
2020-03-30,47073,47073,4,2,,,,,,,,,,,,,,
2020-03-30,47071,47071,1,0,,,,,,,,,,,,,,
2020-03-30,47069,47069,1,0,,,,,,,,,,,,,,
2020-03-30,47075,47075,2,0,,,,,,,,,,,,,,
2020-03-30,47065,47065,40,5,,,,,,,,,,,,,,
2020-03-30,47063,47063,2,0,,,,,,,,,,,,,,
2020-03-30,47061,47061,2,0,,,,,,,,,,,,,,
2020-03-30,47059,47059,12,3,,,,,,,,,,,,,,
2020-03-30,47055,47055,1,,,,,,,,,,,,,,,
2020-03-30,47053,47053,5,2,,,,,,,,,,,,,,
2020-03-30,47051,47051,5,-1,,,,,,,,,,,,,,
2020-03-30,47049,47049,1,,,,,,,,,,,,,,,
2020-03-31,47137,47137,0,,,,0,,,,,,,,0,7,7,
2020-03-31,47127,47127,0,,,,0,,,,,,,,0,14,14,
2020-03-31,47129,47129,1,0,,,1,,,,,,,,1,23,24,
2020-03-31,47131,47131,1,0,,,1,,,,,,,,1,59,60,
2020-03-31,,47PEN,307,206,,,307,,,,,,,,307,4869,5176,
2020-03-31,47133,47133,2,0,,,2,,,,,,,,2,61,63,
2020-03-31,47135,47135,2,0,,,2,,,,,,,,2,17,19,
2020-03-31,47125,47125,19,6,,,19,,,,,,,,19,380,399,
2020-03-31,,47OOS,190,-2,,,190,,,,,,,,190,3847,4037,
2020-03-31,47123,47123,5,2,,,5,,,,,,,,5,89,94,
2020-03-31,47105,47105,8,0,,,8,,,,,,,,8,82,90,
2020-03-31,47109,47109,1,0,,,1,,,,,,,,1,47,48,
2020-03-31,47107,47107,3,0,,,3,,,,,,,,3,109,112,
2020-03-31,47119,47119,15,4,,,15,,,,,,,,15,374,389,
2020-03-31,47117,47117,1,0,,,1,,,,,,,,1,99,100,
2020-03-31,47115,47115,5,-1,,,5,,,,,,,,5,35,40,
2020-03-31,47113,47113,5,0,,,5,,,,,,,,5,131,136,
2020-03-31,47111,47111,4,1,,,4,,,,,,,,4,57,61,
2020-03-31,47103,47103,1,0,,,1,,,,,,,,1,45,46,
2020-03-31,47139,47139,0,,,,0,,,,,,,,0,17,17,
2020-03-31,47101,47101,2,0,,,2,,,,,,,,2,16,18,
2020-03-31,47121,47121,1,0,,,1,,,,,,,,1,24,25,
2020-03-31,47141,47141,24,0,,,24,,,,,,,,24,207,231,
2020-03-31,47179,47179,14,0,,,14,,,,,,,,14,229,243,
2020-03-31,47145,47145,2,0,,,2,,,,,,,,2,86,88,
2020-03-31,47099,47099,2,0,,,2,,,,,,,,2,97,99,
2020-03-31,47187,47187,131,20,,,131,,,,,,,,131,1097,1228,
2020-03-31,47185,47185,1,0,,,1,,,,,,,,1,59,60,
2020-03-31,47183,47183,1,0,,,1,,,,,,,,1,55,56,
2020-03-31,47181,47181,1,0,,,1,,,,,,,,1,17,18,
2020-03-31,47177,47177,1,0,,,1,,,,,,,,1,71,72,
2020-03-31,47175,47175,0,,,,0,,,,,,,,0,16,16,
2020-03-31,47173,47173,1,0,,,1,,,,,,,,1,20,21,
2020-03-31,47171,47171,1,0,,,1,,,,,,,,1,21,22,
2020-03-31,47169,47169,4,1,,,4,,,,,,,,4,22,26,
2020-03-31,47167,47167,21,5,,,21,,,,,,,,21,142,163,
2020-03-31,47165,47165,184,20,,,184,,,,,,,,184,692,876,
2020-03-31,47163,47163,13,2,,,13,,,,,,,,13,134,147,
2020-03-31,47161,47161,0,,,,0,,,,,,,,0,43,43,
2020-03-31,47159,47159,2,1,,,2,,,,,,,,2,69,71,
2020-03-31,47157,47157,428,32,,,428,,,,,,,,428,1943,2371,
2020-03-31,47155,47155,8,1,,,8,,,,,,,,8,168,176,
2020-03-31,47153,47153,1,,,,1,,,,,,,,1,16,17,
2020-03-31,47151,47151,2,0,,,2,,,,,,,,2,38,40,
2020-03-31,47189,47189,39,7,,,39,,,,,,,,39,477,516,
2020-03-31,47147,47147,28,1,,,28,,,,,,,,28,268,296,
2020-03-31,47143,47143,1,,,,1,,,,,,,,1,56,57,
2020-03-31,47097,47097,0,,,,0,,,,,,,,0,28,28,
2020-03-31,47149,47149,68,11,,,68,,,,,,,,68,817,885,
2020-03-31,47093,47093,66,14,,,66,,,,,,,,66,637,703,
2020-03-31,47041,47041,4,0,,,4,,,,,,,,4,48,52,
2020-03-31,47039,47039,0,,,,0,,,,,,,,0,30,30,
2020-03-31,47037,47037,391,27,,,391,,,,,,,,391,3885,4276,
2020-03-31,47035,47035,11,0,,,11,,,,,,,,11,241,252,
2020-03-31,47033,47033,0,,,,0,,,,,,,,0,17,17,
2020-03-31,47031,47031,1,0,,,1,,,,,,,,1,120,121,
2020-03-31,47029,47029,1,0,,,1,,,,,,,,1,40,41,
2020-03-31,47027,47027,0,,,,0,,,,,,,,0,22,22,
2020-03-31,47025,47025,2,0,,,2,,,,,,,,2,24,26,
2020-03-31,47023,47023,3,0,,,3,,,,,,,,3,43,46,
2020-03-31,47021,47021,10,2,,,10,,,,,,,,10,155,165,
2020-03-31,47019,47019,1,0,,,1,,,,,,,,1,52,53,
2020-03-31,47017,47017,5,0,,,5,,,,,,,,5,79,84,
2020-03-31,47015,47015,3,1,,,3,,,,,,,,3,47,50,
2020-03-31,47013,47013,4,0,,,4,,,,,,,,4,54,58,
2020-03-31,47011,47011,10,1,,,10,,,,,,,,10,109,119,
2020-03-31,47009,47009,25,15,,,25,,,,,,,,25,124,149,
2020-03-31,47007,47007,2,0,,,2,,,,,,,,2,8,10,
2020-03-31,47005,47005,4,1,,,4,,,,,,,,4,32,36,
2020-03-31,47003,47003,2,1,,,2,,,,,,,,2,74,76,
2020-03-31,47001,47001,10,1,,,10,,,,,,,,10,129,139,
2020-03-31,47043,47043,17,5,,,17,,,,,,,,17,124,141,
2020-03-31,47045,47045,3,0,,,3,,,,,,,,3,52,55,
2020-03-31,47095,47095,0,,,,0,,,,,,,,0,10,10,
2020-03-31,47049,47049,1,0,,,1,,,,,,,,1,44,45,
2020-03-31,47047,47047,12,2,,,12,,,,,,,,12,120,132,
2020-03-31,47091,47091,2,0,,,2,,,,,,,,2,5,7,
2020-03-31,47089,47089,6,1,,,6,,,,,,,,6,69,75,
2020-03-31,47087,47087,0,,,,0,,,,,,,,0,25,25,
2020-03-31,47085,47085,2,,,,2,,,,,,,,2,31,33,
2020-03-31,47083,47083,1,0,,,1,,,,,,,,1,70,71,
2020-03-31,47079,47079,1,0,,,1,,,,,,,,1,59,60,
2020-03-31,47077,47077,0,,,,0,,,,,,,,0,68,68,
2020-03-31,47075,47075,2,0,,,2,,,,,,,,2,27,29,
2020-03-31,47073,47073,4,0,,,4,,,,,,,,4,50,54,
2020-03-31,47081,47081,0,,,,0,,,,,,,,0,53,53,
2020-03-31,47069,47069,1,0,,,1,,,,,,,,1,35,36,
2020-03-31,47067,47067,0,,,,0,,,,,,,,0,4,4,
2020-03-31,47065,47065,48,8,,,48,,,,,,,,48,519,567,
2020-03-31,47063,47063,2,0,,,2,,,,,,,,2,65,67,
2020-03-31,47051,47051,5,0,,,5,,,,,,,,5,68,73,
2020-03-31,47061,47061,4,2,,,4,,,,,,,,4,22,26,
2020-03-31,47059,47059,12,0,,,12,,,,,,,,12,61,73,
2020-03-31,47057,47057,0,,,,0,,,,,,,,0,36,36,
2020-03-31,47055,47055,3,2,,,3,,,,,,,,3,70,73,
2020-03-31,47053,47053,6,1,,,6,,,,,,,,6,90,96,
2020-03-31,47071,47071,1,0,,,1,,,,,,,,1,84,85,
2020-04-01,47127,47127,0,0,,,0,0,,,,,0,,0,14,14,0
2020-04-01,47129,47129,1,0,,,1,0,,,,,0,,1,25,26,2
2020-04-01,47131,47131,2,1,,,2,1,,,,,0,,2,64,66,6
2020-04-01,47137,47137,0,0,,,0,0,,,,,0,,0,8,8,1
2020-04-01,47133,47133,2,0,,,2,0,,,,,0,,2,68,70,7
2020-04-01,,47PEN,442,135,,,442,135,,,,,0,,442,7160,7602,2426
2020-04-01,47135,47135,2,0,,,2,0,,,,,0,,2,20,22,3
2020-04-01,47125,47125,27,8,,,27,8,,,,,0,,27,403,430,31
2020-04-01,,47OOS,243,53,,,242,52,,,,,1,,243,4645,4888,851
2020-04-01,47123,47123,5,0,,,5,0,,,,,0,,5,92,97,3
2020-04-01,47101,47101,2,0,,,2,0,,,,,0,,2,16,18,0
2020-04-01,47109,47109,1,0,,,1,0,,,,,0,,1,48,49,1
2020-04-01,47107,47107,3,0,,,3,0,,,,,0,,3,114,117,5
2020-04-01,47119,47119,17,2,,,17,2,,,,,0,,17,391,408,19
2020-04-01,47117,47117,1,0,,,1,0,,,,,0,,1,104,105,5
2020-04-01,47115,47115,8,3,,,7,2,,,,,1,,8,37,45,5
2020-04-01,47113,47113,7,2,,,7,2,,,,,0,,7,143,150,14
2020-04-01,47111,47111,4,0,,,4,0,,,,,0,,4,66,70,9
2020-04-01,47105,47105,8,0,,,8,0,,,,,0,,8,88,96,6
2020-04-01,47103,47103,2,1,,,2,1,,,,,0,,2,46,48,2
2020-04-01,47139,47139,0,0,,,0,0,,,,,0,,0,17,17,0
2020-04-01,47121,47121,1,0,,,1,0,,,,,0,,1,28,29,4
2020-04-01,47141,47141,31,7,,,31,7,,,,,0,,31,227,258,27
2020-04-01,47163,47163,17,4,,,17,4,,,,,0,,17,140,157,10
2020-04-01,47145,47145,2,0,,,2,0,,,,,0,,2,89,91,3
2020-04-01,47099,47099,2,0,,,2,0,,,,,0,,2,104,106,7
2020-04-01,47187,47187,148,17,,,146,15,,,,,2,,148,1194,1342,114
2020-04-01,47185,47185,2,1,,,2,1,,,,,0,,2,64,66,6
2020-04-01,47183,47183,1,0,,,1,0,,,,,0,,1,59,60,4
2020-04-01,47181,47181,1,0,,,1,0,,,,,0,,1,21,22,4
2020-04-01,47179,47179,21,7,,,21,7,,,,,0,,21,235,256,13
2020-04-01,47177,47177,1,0,,,1,0,,,,,0,,1,74,75,3
2020-04-01,47175,47175,0,0,,,0,0,,,,,0,,0,17,17,1
2020-04-01,47173,47173,1,0,,,1,0,,,,,0,,1,22,23,2
2020-04-01,47171,47171,1,0,,,1,0,,,,,0,,1,22,23,1
2020-04-01,47169,47169,5,1,,,4,0,,,,,1,,5,22,27,1
2020-04-01,47167,47167,22,1,,,22,1,,,,,0,,22,148,170,7
2020-04-01,47165,47165,201,17,,,194,10,,,,,7,,201,743,944,68
2020-04-01,47161,47161,0,0,,,0,0,,,,,0,,0,44,44,1
2020-04-01,47159,47159,3,1,,,3,1,,,,,0,,3,74,77,6
2020-04-01,47157,47157,496,68,,,493,65,,,,,3,,496,2397,2893,522
2020-04-01,47155,47155,9,1,,,9,1,,,,,0,,9,179,188,12
2020-04-01,47153,47153,1,0,,,1,0,,,,,0,,1,16,17,0
2020-04-01,47151,47151,3,1,,,3,1,,,,,0,,3,40,43,3
2020-04-01,47149,47149,86,18,,,85,17,,,,,1,,86,873,959,74
2020-04-01,47147,47147,35,7,,,35,7,,,,,0,,35,292,327,31
2020-04-01,47143,47143,1,0,,,1,0,,,,,0,,1,58,59,2
2020-04-01,47097,47097,1,1,,,1,1,,,,,0,,1,30,31,3
2020-04-01,47189,47189,45,6,,,45,6,,,,,0,,45,538,583,67
2020-04-01,47093,47093,78,12,,,77,11,,,,,1,,78,673,751,48
2020-04-01,47041,47041,5,1,,,5,1,,,,,0,,5,63,68,16
2020-04-01,47039,47039,0,0,,,0,0,,,,,0,,0,31,31,1
2020-04-01,47037,47037,423,32,,,419,28,,,,,4,,423,4235,4658,382
2020-04-01,47035,47035,14,3,,,14,3,,,,,0,,14,266,280,28
2020-04-01,47033,47033,0,0,,,0,0,,,,,0,,0,20,20,3
2020-04-01,47031,47031,1,0,,,1,0,,,,,0,,1,126,127,6
2020-04-01,47029,47029,1,0,,,1,0,,,,,0,,1,42,43,2
2020-04-01,47027,47027,1,1,,,1,1,,,,,0,,1,25,26,4
2020-04-01,47025,47025,2,0,,,2,0,,,,,0,,2,24,26,0
2020-04-01,47023,47023,3,0,,,3,0,,,,,0,,3,45,48,2
2020-04-01,47021,47021,11,1,,,11,1,,,,,0,,11,164,175,10
2020-04-01,47019,47019,1,0,,,1,0,,,,,0,,1,54,55,2
2020-04-01,47017,47017,5,0,,,5,0,,,,,0,,5,83,88,4
2020-04-01,47015,47015,3,0,,,3,0,,,,,0,,3,50,53,3
2020-04-01,47013,47013,4,0,,,4,0,,,,,0,,4,56,60,2
2020-04-01,47011,47011,14,4,,,14,4,,,,,0,,14,142,156,37
2020-04-01,47009,47009,28,3,,,28,3,,,,,0,,28,131,159,10
